Folder Path,traj.csv exists?,foodpatches_reviewed.mat exists?,traj.mat exists?,traj.mat empty?,Diagnosis of video,frames with zero worms,frames with one worm,frames with two or more worms,proportion of frames with multiple worms,final classification of the video
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T202949_SmallPatches_C4-CAM4,1,1,1,0,OK,5324,29202,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T192604_SmallPatches_C4-CAM1,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T130017_SmallPatches_C3-CAM2,1,1,1,0,OK,5761,21957,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T125943_SmallPatches_C1-CAM7,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T192604_SmallPatches_C4-CAM6,1,0,1,0,WEIRD,386,31739,2533,0.07308557908707947,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T210701_SmallPatches_C2-CAM4,1,1,1,0,OK,594,34049,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T111955_SmallPatches_C1-CAM6,1,1,1,0,OK,1231,33380,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T202949_SmallPatches_C4-CAM3,1,1,1,0,OK,6993,25674,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T111024_SmallPatches_C5-CAM6,1,1,1,0,OK,10436,24253,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T113303_SmallPatches_C4-CAM1,1,1,1,0,OK,1708,31632,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T113211_SmallPatches_C4-CAM7,1,1,1,0,OK,459,27111,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200328_SmallPatches_C5-CAM1,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T203029_SmallPatches_C6-CAM5,1,1,1,0,OK,3677,30925,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T201431_SmallPatches_C4-CAM7,1,1,1,0,OK,2390,32321,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T105517_SmallPatches_C3-CAM8,1,1,1,0,OK,0,34663,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233343_SmallPatches_C6-CAM4,1,1,1,0,OK,686,34014,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T120032_SmallPatches_C1-CAM4,1,1,1,0,OK,4777,29794,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T232148_SmallPatches_C3-CAM2,1,0,1,0,WEIRD,6155,20449,8010,0.2314092563702548,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T202104_SmallPatches_C1-CAM5,1,0,1,0,WEIRD,0,991,33596,0.9713476161563593,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T204538_SmallPatches_C1-CAM4,1,1,1,0,OK,154,34417,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T111939_SmallPatches_C3-CAM1,1,1,1,0,OK,4829,29763,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233336_SmallPatches_C5-CAM2,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T191645_SmallPatches_C3-CAM6,1,1,1,0,OK,3172,31378,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194358_SmallPatches_C4-CAM5,1,1,1,0,OK,737,13583,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194540_SmallPatches_C6-CAM8,1,1,1,0,OK,891,33767,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T103559_SmallPatches_C4-CAM6,1,1,1,0,OK,0,34637,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233343_SmallPatches_C6-CAM3,1,1,1,0,OK,2661,3047,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T203029_SmallPatches_C6-CAM2,1,1,1,0,OK,2614,32036,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T193528_SmallPatches_C1-CAM7,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200328_SmallPatches_C5-CAM6,1,1,1,0,OK,5995,28625,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T191645_SmallPatches_C3-CAM1,1,1,1,0,OK,1598,33011,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194358_SmallPatches_C4-CAM2,1,1,1,0,OK,1879,32209,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T204538_SmallPatches_C1-CAM3,1,1,1,0,OK,4542,30031,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233336_SmallPatches_C5-CAM5,1,1,1,0,OK,4248,30413,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T232148_SmallPatches_C3-CAM5,1,1,1,0,OK,4305,24141,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T202104_SmallPatches_C1-CAM2,1,1,1,0,OK,1804,19797,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T120032_SmallPatches_C1-CAM3,1,1,1,0,OK,1443,32855,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T114417_SmallPatches_C4-CAM7,1,1,1,0,OK,4597,10932,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T103559_SmallPatches_C4-CAM8,1,1,1,0,OK,8,34628,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T191645_SmallPatches_C3-CAM8,1,1,1,0,OK,4,34666,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T193952_SmallPatches_C6-CAM4,1,1,1,0,OK,3053,30930,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194540_SmallPatches_C6-CAM6,1,1,1,0,OK,4033,17535,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM7,1,1,1,0,OK,13,34634,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T203516_SmallPatches_C1-CAM7,1,1,1,0,OK,19385,15155,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T205850_SmallPatches_C6-CAM4,1,1,1,0,OK,84,34588,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T200644_SmallPatches_C1-CAM7,1,1,1,0,OK,105,34509,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T105517_SmallPatches_C3-CAM6,1,1,1,0,OK,946,33722,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM7,1,1,1,0,OK,1397,33118,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T193952_SmallPatches_C6-CAM3,1,1,1,0,OK,170,34456,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194540_SmallPatches_C6-CAM1,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T111318_SmallPatches_C2-CAM8,1,1,1,0,OK,660,8234,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T111939_SmallPatches_C3-CAM8,1,1,1,0,OK,0,34629,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221118T104744_SmallPatches_C5-CAM7,1,1,1,0,OK,1976,32667,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205107_SmallPatches_C5-CAM2,1,1,1,0,OK,1114,33450,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200328_SmallPatches_C5-CAM8,1,1,1,0,OK,10477,24119,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T105517_SmallPatches_C3-CAM1,1,1,1,0,OK,4236,30426,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T205850_SmallPatches_C6-CAM3,1,1,1,0,OK,9216,12676,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T115619_SmallPatches_C1-CAM8,1,1,1,0,OK,2209,32392,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T130017_SmallPatches_C3-CAM3,1,1,1,0,OK,182,27545,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T131916_SmallPatches_C5-CAM7,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T202949_SmallPatches_C4-CAM2,1,1,1,0,OK,5233,29395,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T111955_SmallPatches_C1-CAM7,1,1,1,0,OK,0,34601,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T125943_SmallPatches_C1-CAM6,1,1,1,0,OK,2121,25487,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T192604_SmallPatches_C4-CAM7,1,1,1,0,OK,0,34715,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T130017_SmallPatches_C3-CAM4,1,1,1,0,OK,2509,25208,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T203554_SmallPatches_C2-CAM8,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T111530_SmallPatches_C2-CAM6,1,1,1,0,OK,10678,24070,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T125943_SmallPatches_C1-CAM1,1,1,1,0,OK,3751,22605,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T210701_SmallPatches_C2-CAM2,1,1,1,0,OK,623,3319,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T202949_SmallPatches_C4-CAM5,1,1,1,0,OK,10350,24279,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T113303_SmallPatches_C4-CAM7,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T201803_SmallPatches_C3-CAM2,1,1,1,0,OK,2528,32033,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T125943_SmallPatches_C1-CAM8,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T192724_SmallPatches_C6-CAM2,1,0,1,0,WEIRD,2090,24322,8244,0.2378808864265928,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T115619_SmallPatches_C1-CAM6,1,1,1,0,OK,6513,28090,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T201306_SmallPatches_C3-CAM2,1,1,1,0,OK,4241,30440,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T192724_SmallPatches_C6-CAM5,1,1,1,0,OK,0,34652,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T201820_SmallPatches_C2-CAM1,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T204614_SmallPatches_C2-CAM2,1,1,1,0,OK,356,33524,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T201306_SmallPatches_C3-CAM5,1,1,1,0,OK,0,34712,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T115619_SmallPatches_C1-CAM1,1,1,1,0,OK,5335,11151,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T195631_SmallPatches_C2-CAM6,1,1,1,0,OK,3017,28969,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T115324_SmallPatches_C4-CAM4,1,1,1,0,OK,1302,31824,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T203554_SmallPatches_C2-CAM6,1,1,1,0,OK,697,33789,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T193952_SmallPatches_C6-CAM2,1,1,1,0,OK,5,34524,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205107_SmallPatches_C5-CAM3,1,1,1,0,OK,12279,22228,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221118T104744_SmallPatches_C5-CAM6,1,1,1,0,OK,0,34656,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T114417_SmallPatches_C4-CAM8,1,1,1,0,OK,14655,19496,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM1,1,1,1,0,OK,392,34264,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T203516_SmallPatches_C1-CAM1,1,1,1,0,OK,5784,13418,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T200644_SmallPatches_C1-CAM1,1,1,1,0,OK,4134,30467,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T205850_SmallPatches_C6-CAM2,1,1,1,0,OK,1965,32648,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T201543_SmallPatches_C5-CAM8,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM1,1,1,1,0,OK,287,34227,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T193528_SmallPatches_C1-CAM8,1,1,1,0,OK,3753,30805,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM6,1,1,1,0,OK,5939,28705,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T203516_SmallPatches_C1-CAM6,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205107_SmallPatches_C5-CAM4,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221118T104744_SmallPatches_C5-CAM1,1,1,1,0,OK,18041,16603,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T193952_SmallPatches_C6-CAM5,1,1,1,0,OK,2024,32410,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194540_SmallPatches_C6-CAM7,1,1,1,0,OK,3014,31647,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM6,1,1,1,0,OK,2669,31149,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T113211_SmallPatches_C4-CAM8,1,1,1,0,OK,0,34640,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T205850_SmallPatches_C6-CAM5,1,0,1,0,WEIRD,17749,15974,889,0.025684733618398244,1 worm with errors
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T105517_SmallPatches_C3-CAM7,1,1,1,0,OK,106,33002,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T200644_SmallPatches_C1-CAM6,1,1,1,0,OK,0,34021,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T201431_SmallPatches_C4-CAM8,1,0,1,0,WEIRD,641,34022,6,0.00017306527445268107,1 worm with errors
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200328_SmallPatches_C5-CAM7,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T203029_SmallPatches_C6-CAM3,1,1,1,0,OK,4561,16806,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T113211_SmallPatches_C4-CAM1,1,1,1,0,OK,4683,29944,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T201543_SmallPatches_C5-CAM6,1,1,1,0,OK,6223,25076,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233343_SmallPatches_C6-CAM2,1,1,1,0,OK,14019,20636,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T201431_SmallPatches_C4-CAM1,1,1,1,0,OK,14579,20092,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T232148_SmallPatches_C3-CAM4,1,1,1,0,OK,0,34657,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T202104_SmallPatches_C1-CAM3,1,1,1,0,OK,3233,28801,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T114417_SmallPatches_C4-CAM6,1,1,1,0,OK,745,33885,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221118T104744_SmallPatches_C5-CAM8,1,0,1,0,WEIRD,0,29612,5094,0.14677577364144528,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233336_SmallPatches_C5-CAM4,1,1,1,0,OK,10413,24202,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T111939_SmallPatches_C3-CAM7,1,1,1,0,OK,4497,30099,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T204538_SmallPatches_C1-CAM2,1,1,1,0,OK,0,11176,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T111318_SmallPatches_C2-CAM7,1,1,1,0,OK,0,33187,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194358_SmallPatches_C4-CAM3,1,1,1,0,OK,979,33681,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T200644_SmallPatches_C1-CAM8,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T201431_SmallPatches_C4-CAM6,1,1,1,0,OK,972,33705,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233343_SmallPatches_C6-CAM5,1,1,1,0,OK,8167,26449,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205114_SmallPatches_C6-CAM8,1,1,1,0,OK,6637,27885,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T113211_SmallPatches_C4-CAM6,1,0,1,0,WEIRD,6017,14086,14479,0.4186860216297496,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T203029_SmallPatches_C6-CAM4,1,1,1,0,OK,1179,33436,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T191645_SmallPatches_C3-CAM7,1,0,1,0,WEIRD,2827,31596,21,0.0006096852862617582,1 worm with errors
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194358_SmallPatches_C4-CAM4,1,1,1,0,OK,121,34542,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233336_SmallPatches_C5-CAM3,1,0,1,0,WEIRD,0,87,34548,0.9974880900822867,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T204538_SmallPatches_C1-CAM5,1,1,1,0,OK,590,33990,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T103559_SmallPatches_C4-CAM7,1,1,1,0,OK,787,33920,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T120032_SmallPatches_C1-CAM5,1,1,1,0,OK,21196,13385,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T114417_SmallPatches_C4-CAM1,1,1,1,0,OK,5150,29477,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T103611_SmallPatches_C6-CAM8,1,1,1,0,OK,0,34641,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T232148_SmallPatches_C3-CAM3,1,1,1,0,OK,5575,29063,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T203516_SmallPatches_C1-CAM8,1,1,1,0,OK,13345,20417,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T202104_SmallPatches_C1-CAM4,1,1,1,0,OK,4151,30436,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T115441_SmallPatches_C6-CAM8,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T144049_SmallPatches_C4-CAM1,1,1,1,0,OK,2856,5008,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221118T104750_SmallPatches_C6-CAM6,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T201712_SmallPatches_C1-CAM5,1,1,1,0,OK,4885,29681,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200322_SmallPatches_C4-CAM1,1,1,1,0,OK,3916,30703,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T113125_SmallPatches_C2-CAM7,1,1,1,0,OK,1335,33249,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T112734_SmallPatches_C1-CAM4,1,1,1,0,OK,1669,32885,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T112823_SmallPatches_C2-CAM6,1,1,1,0,OK,1332,32428,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T115703_SmallPatches_C3-CAM8,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T113946_SmallPatches_C4-CAM2,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200322_SmallPatches_C4-CAM6,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T201712_SmallPatches_C1-CAM2,1,1,1,0,OK,4428,30128,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221118T104750_SmallPatches_C6-CAM1,1,1,1,0,OK,2333,32316,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T144049_SmallPatches_C4-CAM6,1,0,1,0,WEIRD,1915,20429,12282,0.35470455726910416,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T143343_SmallPatches_C3-CAM7,1,1,1,0,OK,8334,26193,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T113946_SmallPatches_C4-CAM5,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T203101_SmallPatches_C5-CAM4,1,1,1,0,OK,419,34224,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T112734_SmallPatches_C1-CAM3,1,1,1,0,OK,3024,31531,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T205844_SmallPatches_C5-CAM5,1,0,1,0,WEIRD,586,7450,26560,0.7677188114232859,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T120115_SmallPatches_C3-CAM2,1,1,1,0,OK,313,32738,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T200144_SmallPatches_C6-CAM7,1,1,1,0,OK,1281,23186,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T115703_SmallPatches_C3-CAM6,1,1,1,0,OK,5340,29024,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T201756_SmallPatches_C2-CAM7,1,1,1,0,OK,801,33873,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T114809_SmallPatches_C3-CAM3,1,1,1,0,OK,253,32481,0,0.0,1 worm clean
